label,project,method,record,slot,severity,category,issue_excerpt
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,full,is_deidentified.identifiers_removed,low,missing supported information,"The full record omits `identifiers_removed` while the core record populates it. The bundle supports the value equally in both cases (PHI per HIPAA Safe Harbor, plus sex, race/ethnicity, medications). "
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,full,notes,low,inconsistent identifier/count,"Top-level `notes` carries three items (device loans and discounts, the internship programme, team-science research). The device loans are also duplicated verbatim in `collection_mechanisms[18].notes`,"
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,core,notes,low,other,"Same duplication as the full record, compounded by the addition of participant compensation, which has a dedicated slot (`participant_compensation`) that the core record has dropped."
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,both,source_caveats,info,inconsistent identifier/count,"The top-level `source_caveats` is unusually long (fifteen enumerated conflicts) and is byte-identical between the two records. Content is well-evidenced and correctly scoped as trust annotation, but i"
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,core,instances,info,missing supported information,"The core record expands `instances` from one object to ten, adding nine per-directory instance types with `data_substrate` and `data_topic` terms lifted from the full record's `file_collections[*].ins"
2026-08-13_claude-opus-5-api-generic-v4_rep1,AI_READI,claudecode_agent,both,header,info,other,"Both header blocks match the mandated text exactly, including the core-only `# Sources:` and `# Phase 4 reconciliation: completed` lines. No defect."
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,header,high,other,The core header block is missing the required `# Sources:` line? No — verify: the core header does contain `# Sources: ...`. Retracted; see summary. Recorded here only as a checked item with no defect
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,data_governance.committee_members,high,unsupported claim,`committee_members` has range Person[] and is populated with two people whose `id` values are `mailto:` URIs and whose `name` values are derived from email local-parts. `D. Bold` is not stated anywher
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,data_governance.committee_members,high,unsupported claim,"Same defect as the full record: inferred personal name `D. Bold` from an email local-part, and use of `committee_members` for contacts the bundle never describes as a committee, contradicted by the ob"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,is_tabular,high,missing supported information,"Omitted, but the bundle clearly supports a value only in a mixed sense — the dataset spans OMOP relational tables, DICOM images, and waveforms. Omission is defensible; flagged as low-confidence only. "
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,instances[chorus:instance-admission].counts,medium,dataset/release/temporal scope error,"`counts: 50000` is asserted as a single integer while the record's own `source_caveats` documents a direct conflict between the webinar (>45,000 unique admissions as of August 2025) and chorus4ai.org "
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,instances[chorus:instance-admission].counts,medium,inconsistent identifier/count,Identical to the full record: scalar `50000` silently selects one side of a conflict the sibling `source_caveats` describes as unresolved.
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,instances[chorus:instance-imaging].counts,medium,inconsistent identifier/count,"`counts: 7642` is placed on an instance whose `instance_type` is 'Radiology imaging study extracted from hospital PACS', but 7,642 is the number of *admissions with radiology data*, not the number of "
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,instances[chorus:instance-imaging].counts,medium,inconsistent identifier/count,"Same unit mismatch as the full record: 7,642 counts admissions with radiology data, not imaging studies, while `instance_type` declares imaging studies."
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,data_collectors[*].role,medium,inconsistent identifier/count,"`role` on DataCollector is populated with free-text values ('Data acquisition site', 'Data site manager', 'CHoRUS sub-team'). The schema digest constrains `role` to an enum only on Maintainer, not Dat"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,publisher,medium,unsupported claim,"`publisher` (range uriorcurie) is set to `https://chorus4ai.org/`, the same value as `id` and `page`. The bundle names no publisher for the dataset; chorus4ai.org is the project website. Using the sit"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,publisher,medium,inconsistent identifier/count,"Same as full: `https://chorus4ai.org/` asserted as publisher with no bundle support, duplicating `id` and `page`."
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,funders[0].grants[0].id,medium,inconsistent identifier/count,"The Grant object carries only `id: https://reporter.nih.gov/project-details/10472824`, a RePORTER page URL, while the actual grant identifiers the bundle states explicitly (project number 1OT2OD032701"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,funders[0].grants[0].id,medium,inconsistent identifier/count,"Same as full: grant number, award amount and project period held in free-text `notes` while the Grant object carries only a page URL as its identifier."
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,instances[chorus:instance-omop-ehr].counts,medium,inconsistent identifier/count,"`counts: 1600000000` counts OMOP *rows*, while `instance_type` describes a structured EHR record standardized to OMOP covering five domains. Row count and record count are not the same unit; the `note"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,instances[chorus:instance-omop-ehr].counts,medium,inconsistent identifier/count,Same unit mismatch as the full record between OMOP row count and the declared instance type.
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,created_by,low,inconsistent identifier/count,"`created_by` is free text naming the consortium. The bundle supports this, but the value duplicates information already carried structurally in `creators`, and no single creating person or organizatio"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,known_biases[chorus:bias-selection].bias_type,low,other,"`selection_bias` is assigned, but the bundle only states that the project intends to *manage* privacy and bias; it never characterizes an observed bias or identifies its type. The object's own `source"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,known_biases[chorus:bias-selection].bias_type,low,inconsistent identifier/count,"Same as full: `selection_bias` enum assigned where the bundle characterizes no observed bias, contradicted by the sibling `source_caveats`."
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,regulatory_restrictions.confidentiality_level,low,other,`restricted` is asserted. The bundle states all data types are 'Controlled' access; mapping 'controlled access' onto the enum term `restricted` rather than `confidential` is a judgment the sources do 
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,license,low,missing supported information,"Omitted. Correct given the bundle: the MIT License applies to the chorus-ai software repositories, not to the dataset, and `source_caveats` states this reasoning. Recorded as a verified correct omissi"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,maintainers[*].role,low,other,All four Maintainer objects use `academic_institution`. For `chorus:maintainer-access-contacts` (two named individuals at Emory and Tufts Medicine) and `chorus:maintainer-developers` (software contrib
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,maintainers[*].role,low,other,Same as full: `academic_institution` applied uniformly to individual contacts and to software contributors.
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,data_governance.stewardship_roles,low,other,"Contains the email `cmccrary@mgh.havard.edu` transcribed verbatim including the apparent domain typo. The typo is correctly flagged in the top-level `source_caveats`, but embedding an address known to"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,total_file_count / total_size_bytes,low,other,"Omitted, though the bundle states '23 Tb' of waveform data. That figure is a modality-specific volume, not a total across all file collections, and no file counts are given, so omission is correct. Re"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,full,subsets[chorus:subset-holdout-test-set],low,inconsistent identifier/count,"DataSubset requires only `id`; the object sets `is_data_split: true` and describes the holdout. Consistent with `splits[chorus:split-holdout]`, but the same fact is represented twice in two slots with"
2026-08-13_claude-opus-5-api-generic-v4_rep1,CHORUS,claudecode_agent,core,subsets / splits,low,missing supported information,"The core record omits both `subsets` and `splits` while retaining the holdout test set in `purposes`, `tasks` and `intended_uses`. The holdout is the dataset's most distinctive structural feature and "
